id,code,trading_code,name,contract_type,exchange_code,currency_id,underlying_symbol,underlying_name,underlying_exchange,underlying_type,exercise_price,contract_unit,contract_status,list_date,list_reason,list_price,high_limit,low_limit,expire_date,last_trade_date,exercise_date,delivery_date,is_adjust,delist_date,delist_reason
189677,10002956.XSHG,510050C2012M03800,50ETF购12月3800,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,3.8,10000,DELIST,2020-11-30,合约调整,0.011,0.3322,0.0001,2020-12-23,2020-12-23,2020-12-23,2020-12-24,0,2020-12-24,合约到期
189678,10002957.XSHG,510050C2012M03900,50ETF购12月3900,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,3.9,10000,DELIST,2020-11-30,合约调整,0.0055,0.3167,0.0001,2020-12-23,2020-12-23,2020-12-23,2020-12-24,0,2020-12-24,合约到期
189679,10002958.XSHG,510050P2012M03100,50ETF沽12月3100,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,3.1,10000,DELIST,2020-11-30,合约调整,0.0022,0.2716,0.0001,2020-12-23,2020-12-23,2020-12-23,2020-12-24,0,2020-12-24,合约到期
189680,10002959.XSHG,510050P2012M03200,50ETF沽12月3200,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,3.2,10000,DELIST,2020-11-30,合约调整,0.0038,0.2932,0.0001,2020-12-23,2020-12-23,2020-12-23,2020-12-24,0,2020-12-24,合约到期
189681,10002960.XSHG,510050P2012M03300,50ETF沽12月3300,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,3.3,10000,DELIST,2020-11-30,合约调整,0.0092,0.3186,0.0001,2020-12-23,2020-12-23,2020-12-23,2020-12-24,0,2020-12-24,合约到期
189682,10002961.XSHG,510050P2012M03400,50ETF沽12月3400,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,3.4,10000,DELIST,2020-11-30,合约调整,0.0248,0.3542,0.0001,2020-12-23,2020-12-23,2020-12-23,2020-12-24,0,2020-12-24,合约到期
189683,10002962.XSHG,510050P2012M03500,50ETF沽12月3500,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,3.5,10000,DELIST,2020-11-30,合约调整,0.0626,0.412,0.0001,2020-12-23,2020-12-23,2020-12-23,2020-12-24,0,2020-12-24,合约到期
189684,10002963.XSHG,510050P2012M03600,50ETF沽12月3600,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,3.6,10000,DELIST,2020-11-30,合约调整,0.1275,0.4781,0.0001,2020-12-23,2020-12-23,2020-12-23,2020-12-24,0,2020-12-24,合约到期
189685,10002964.XSHG,510050P2012M03700,50ETF沽12月3700,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,3.7,10000,DELIST,2020-11-30,合约调整,0.2095,0.5601,0.0001,2020-12-23,2020-12-23,2020-12-23,2020-12-24,0,2020-12-24,合约到期
189686,10002965.XSHG,510050P2012M03800,50ETF沽12月3800,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,3.8,10000,DELIST,2020-11-30,合约调整,0.3011,0.6517,0.0001,2020-12-23,2020-12-23,2020-12-23,2020-12-24,0,2020-12-24,合约到期
189687,10002966.XSHG,510050P2012M03900,50ETF沽12月3900,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,3.9,10000,DELIST,2020-11-30,合约调整,0.3948,0.7454,0.0442,2020-12-23,2020-12-23,2020-12-23,2020-12-24,0,2020-12-24,合约到期
189688,10002967.XSHG,510050C2101M03100,50ETF购1月3100,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,3.1,10000,DELIST,2020-11-30,合约调整,0.4213,0.7719,0.0707,2021-01-27,2021-01-27,2021-01-27,2021-01-28,0,2021-01-28,合约到期
189689,10002968.XSHG,510050C2101M03200,50ETF购1月3200,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,3.2,10000,DELIST,2020-11-30,合约调整,0.3278,0.6784,0.0001,2021-01-27,2021-01-27,2021-01-27,2021-01-28,0,2021-01-28,合约到期
189690,10002969.XSHG,510050C2101M03300,50ETF购1月3300,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,3.3,10000,DELIST,2020-11-30,合约调整,0.2447,0.5953,0.0001,2021-01-27,2021-01-27,2021-01-27,2021-01-28,0,2021-01-28,合约到期
189691,10002970.XSHG,510050C2101M03400,50ETF购1月3400,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,3.4,10000,DELIST,2020-11-30,合约调整,0.1734,0.524,0.0001,2021-01-27,2021-01-27,2021-01-27,2021-01-28,0,2021-01-28,合约到期
189692,10002971.XSHG,510050C2101M03500,50ETF购1月3500,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,3.5,10000,DELIST,2020-11-30,合约调整,0.1167,0.4673,0.0001,2021-01-27,2021-01-27,2021-01-27,2021-01-28,0,2021-01-28,合约到期
189693,10002972.XSHG,510050C2101M03600,50ETF购1月3600,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,3.6,10000,DELIST,2020-11-30,合约调整,0.0756,0.4168,0.0001,2021-01-27,2021-01-27,2021-01-27,2021-01-28,0,2021-01-28,合约到期
189694,10002973.XSHG,510050C2101M03700,50ETF购1月3700,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,3.7,10000,DELIST,2020-11-30,合约调整,0.047,0.3782,0.0001,2021-01-27,2021-01-27,2021-01-27,2021-01-28,0,2021-01-28,合约到期
189695,10002974.XSHG,510050C2101M03800,50ETF购1月3800,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,3.8,10000,DELIST,2020-11-30,合约调整,0.0294,0.3506,0.0001,2021-01-27,2021-01-27,2021-01-27,2021-01-28,0,2021-01-28,合约到期
189696,10002975.XSHG,510050C2101M03900,50ETF购1月3900,CO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,3.9,10000,DELIST,2020-11-30,合约调整,0.0176,0.3288,0.0001,2021-01-27,2021-01-27,2021-01-27,2021-01-28,0,2021-01-28,合约到期
189697,10002976.XSHG,510050P2101M03100,50ETF沽1月3100,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,3.1,10000,DELIST,2020-11-30,合约调整,0.0082,0.2776,0.0001,2021-01-27,2021-01-27,2021-01-27,2021-01-28,0,2021-01-28,合约到期
189698,10002977.XSHG,510050P2101M03200,50ETF沽1月3200,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,3.2,10000,DELIST,2020-11-30,合约调整,0.0158,0.3052,0.0001,2021-01-27,2021-01-27,2021-01-27,2021-01-28,0,2021-01-28,合约到期
189699,10002978.XSHG,510050P2101M03300,50ETF沽1月3300,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,3.3,10000,DELIST,2020-11-30,合约调整,0.032,0.3414,0.0001,2021-01-27,2021-01-27,2021-01-27,2021-01-28,0,2021-01-28,合约到期
189700,10002979.XSHG,510050P2101M03400,50ETF沽1月3400,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,3.4,10000,DELIST,2020-11-30,合约调整,0.0609,0.3903,0.0001,2021-01-27,2021-01-27,2021-01-27,2021-01-28,0,2021-01-28,合约到期
189701,10002980.XSHG,510050P2101M03500,50ETF沽1月3500,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,3.5,10000,DELIST,2020-11-30,合约调整,0.104,0.4534,0.0001,2021-01-27,2021-01-27,2021-01-27,2021-01-28,0,2021-01-28,合约到期
189702,10002981.XSHG,510050P2101M03600,50ETF沽1月3600,PO,XSHG,CNY,510050.XSHG,50ETF,XSHG,ETF,3.6,10000,DELIST,2020-11-30,合约调整,0.1626,0.5132,0.0001,2021-01-27,2021-01-27,2021-01-27,2021-01-28,0,2021-01-28,合约到期
